ID,MSSubClass,MSZoning.C..all.,MSZoning.FV,MSZoning.RH,MSZoning.RL,MSZoning.RM,log.LotFrontage,log.LotArea,Street.Grvl,Street.Pave,Alley.Grvl,Alley.None,Alley.Pave,LotShape.IR1,LotShape.IR2,LotShape.IR3,LotShape.Reg,LandContour.Bnk,LandContour.HLS,LandContour.Low,LandContour.Lvl,Utilities.AllPub,Utilities.NoSeWa,LotConfig.Corner,LotConfig.CulDSac,LotConfig.FR2,LotConfig.FR3,LotConfig.Inside,LandSlope.Gtl,LandSlope.Mod,LandSlope.Sev,Neighborhood.Blmngtn,Neighborhood.Blueste,Neighborhood.BrDale,Neighborhood.BrkSide,Neighborhood.ClearCr,Neighborhood.CollgCr,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.Gilbert,Neighborhood.IDOTRR,Neighborhood.MeadowV,Neighborhood.Mitchel,Neighborhood.NAmes,Neighborhood.NoRidge,Neighborhood.NPkVill,Neighborhood.NridgHt,Neighborhood.NWAmes,Neighborhood.OldTown,Neighborhood.Sawyer,Neighborhood.SawyerW,Neighborhood.Somerst,Neighborhood.StoneBr,Neighborhood.SWISU,Neighborhood.Timber,Neighborhood.Veenker,Condition1.Artery,Condition1.Feedr,Condition1.Norm,Condition1.PosA,Condition1.PosN,Condition1.RRAe,Condition1.RRAn,Condition1.RRNe,Condition1.RRNn,Condition2.Artery,Condition2.Feedr,Condition2.Norm,Condition2.PosA,Condition2.PosN,Condition2.RRAe,Condition2.RRAn,Condition2.RRNn,BldgType.1Fam,BldgType.2fmCon,BldgType.Duplex,BldgType.Twnhs,BldgType.TwnhsE,HouseStyle.1.5Fin,HouseStyle.1.5Unf,HouseStyle.1Story,HouseStyle.2.5Fin,HouseStyle.2.5Unf,HouseStyle.2Story,HouseStyle.SFoyer,HouseStyle.SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle.Flat,RoofStyle.Gable,RoofStyle.Gambrel,RoofStyle.Hip,RoofStyle.Mansard,RoofStyle.Shed,RoofMatl.ClyTile,RoofMatl.CompShg,RoofMatl.Membran,RoofMatl.Metal,RoofMatl.Roll,RoofMatl.Tar.Grv,RoofMatl.WdShake,RoofMatl.WdShngl,Exterior1st.AsbShng,Exterior1st.AsphShn,Exterior1st.BrkComm,Exterior1st.BrkFace,Exterior1st.CBlock,Exterior1st.CemntBd,Exterior1st.HdBoard,Exterior1st.ImStucc,Exterior1st.MetalSd,Exterior1st.Plywood,Exterior1st.Stone,Exterior1st.Stucco,Exterior1st.VinylSd,Exterior1st.Wd.Sdng,Exterior1st.WdShing,Exterior2nd.AsbShng,Exterior2nd.AsphShn,Exterior2nd.Brk.Cmn,Exterior2nd.BrkFace,Exterior2nd.CBlock,Exterior2nd.CmentBd,Exterior2nd.HdBoard,Exterior2nd.ImStucc,Exterior2nd.MetalSd,Exterior2nd.Other,Exterior2nd.Plywood,Exterior2nd.Stone,Exterior2nd.Stucco,Exterior2nd.VinylSd,Exterior2nd.Wd.Sdng,Exterior2nd.Wd.Shng,MasVnrType.BrkCmn,MasVnrType.BrkFace,MasVnrType.None,MasVnrType.Stone,log.MasVnrArea,ExterQual.Ex,ExterQual.Fa,ExterQual.Gd,ExterQual.TA,ExterCond.Ex,ExterCond.Fa,ExterCond.Gd,ExterCond.Po,ExterCond.TA,Foundation.BrkTil,Foundation.CBlock,Foundation.PConc,Foundation.Slab,Foundation.Stone,Foundation.Wood,BsmtQual.Ex,BsmtQual.Fa,BsmtQual.Gd,BsmtQual.None,BsmtQual.TA,BsmtCond.Fa,BsmtCond.Gd,BsmtCond.None,BsmtCond.Po,BsmtCond.TA,BsmtExposure.Av,BsmtExposure.Gd,BsmtExposure.Mn,BsmtExposure.No,BsmtExposure.None,BsmtFinType1.ALQ,BsmtFinType1.BLQ,BsmtFinType1.GLQ,BsmtFinType1.LwQ,BsmtFinType1.None,BsmtFinType1.Rec,BsmtFinType1.Unf,log.BsmtFinSF1,BsmtFinType2.ALQ,BsmtFinType2.BLQ,BsmtFinType2.GLQ,BsmtFinType2.LwQ,BsmtFinType2.None,BsmtFinType2.Rec,BsmtFinType2.Unf,BsmtFinSF2,log.BsmtUnfSF,log.TotalBsmtSF,Heating.Floor,Heating.GasA,Heating.GasW,Heating.Grav,Heating.OthW,Heating.Wall,HeatingQC.Ex,HeatingQC.Fa,HeatingQC.Gd,HeatingQC.Po,HeatingQC.TA,CentralAir.N,CentralAir.Y,Electrical.FuseA,Electrical.FuseF,Electrical.FuseP,Electrical.Mix,Electrical.SBrkr,log.X1stFlrSF,log.X2ndFlrSF,LowQualFinSF,log.GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual.Ex,KitchenQual.Fa,KitchenQual.Gd,KitchenQual.TA,TotRmsAbvGrd,Functional.Maj1,Functional.Maj2,Functional.Min1,Functional.Min2,Functional.Mod,Functional.Sev,Functional.Typ,Fireplaces,FireplaceQu.Ex,FireplaceQu.Fa,FireplaceQu.Gd,FireplaceQu.None,FireplaceQu.Po,FireplaceQu.TA,GarageType.2Types,GarageType.Attchd,GarageType.Basment,GarageType.BuiltIn,GarageType.CarPort,GarageType.Detchd,GarageType.None,GarageYrBlt,GarageFinish.Fin,GarageFinish.RFn,GarageFinish.Unf,GarageCars,log.GarageArea,GarageQual.Ex,GarageQual.Fa,GarageQual.Gd,GarageQual.Po,GarageQual.TA,GarageCond.Ex,GarageCond.Fa,GarageCond.Gd,GarageCond.Po,GarageCond.TA,PavedDrive.N,PavedDrive.P,PavedDrive.Y,log.WoodDeckSF,log.OpenPorchSF,log.EnclosedPorch,log.X3SsnPorch,log.ScreenPorch,PoolArea,log.PoolArea,PoolQC.Ex,PoolQC.Fa,PoolQC.Gd,PoolQC.None,Fence.GdPrv,Fence.GdWo,Fence.MnPrv,Fence.MnWw,Fence.None,MiscFeature.Gar2,MiscFeature.None,MiscFeature.Othr,MiscFeature.Shed,MiscFeature.TenC,log.MiscVal,MoSold,YrSold,SaleType.COD,SaleType.Con,SaleType.ConLD,SaleType.ConLI,SaleType.ConLw,SaleType.CWD,SaleType.New,SaleType.Oth,SaleType.WD,SaleCondition.Abnorml,SaleCondition.AdjLand,SaleCondition.Alloca,SaleCondition.Family,SaleCondition.Normal,SaleCondition.Partial,log.SalePrice
1305,160,0,0,0,0,1,3.496507561,8.120886021,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.770684624,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.884486652,6.884486652,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.884486652,6.597145702,0,7.443663683,0,0,2,0,3,1,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2004,0,0,1,2,5.942799375,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.713572067,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.77528973
1306,20,0,0,0,1,0,4.691347882,9.486000469,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2006,2007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.707110265,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7.360739903,0,0,0,0,0,0,1,0,4.394449155,7.410347098,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.410347098,0,0,7.410347098,1,0,2,0,2,1,1,0,0,0,6,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2006,1,0,0,2,6.73459166,0,0,0,0,1,0,0,0,0,1,0,0,1,6.003887067,4.634728988,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.69158046
1307,120,0,0,0,1,0,3.891820298,8.847359875,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2005,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.553876892,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.221835825,7.221835825,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.221835825,0,0,7.221835825,0,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2005,0,1,0,2,6.163314804,0,0,0,0,1,0,0,0,0,1,0,0,1,4.890349128,3.583518938,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.21849517
1308,20,0,0,0,1,0,4.110873864,8.996280439,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1994,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.616065185,0,0,0,0,0,0,1,0,5.501258211,6.898714534,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.898714534,0,0,6.898714534,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2000,0,0,1,2,6.17586727,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4.17438727,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.83500896
1309,20,0,0,0,0,1,4.615120517,9.392745259,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1948,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4.976733742,1,0,0,0,0,0,0,608,5.153291594,6.829793738,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.023758955,0,0,7.023758955,1,0,1,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1948,0,0,1,2,6.270988432,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.610917913,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.89818787
1310,20,0,0,0,1,0,0,8.87542692,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1991,1991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.48863637,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7.090909822,0,0,0,0,0,0,1,0,4.369447852,7.153833802,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.166265974,0,0,7.166265974,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1991,0,1,0,2,6.208590026,0,0,0,0,1,0,0,0,0,1,0,0,1,4.727387819,3.951243719,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.09625778
1311,20,0,0,0,1,0,4.615120517,9.770013301,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,8,1959,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7.249215057,0,0,0,0,0,0,1,0,6.208590026,7.551186867,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7.551186867,0,0,7.551186867,1,0,2,0,3,1,1,0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1959,1,0,0,2,6.342121419,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.33753808,5.093750201,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.72188581
1312,20,0,0,0,1,0,4.234106505,9.084210095,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2005,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.394449155,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.830874235,0,0,0,0,0,0,1,0,5.857933154,7.150701458,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.150701458,0,0,7.150701458,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2005,0,1,0,2,6.232448017,0,0,0,0,1,0,0,0,0,1,0,0,1,5.579729826,4.59511985,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.22096126
1313,60,0,0,0,1,0,0,9.166701915,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1990,1990,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.82008293,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.180016654,0,0,0,0,0,0,1,0,6.879355804,7.282073658,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.282073658,7.213768308,0,7.941295571,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1990,0,1,0,2,6.621405652,0,0,1,0,0,0,0,1,0,0,0,0,1,6.216606101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.6181823
1314,60,0,0,0,1,0,4.691347882,9.600691842,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5,1999,1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.111987788,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.239932591,7.239932591,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.260522598,7.071573364,0,7.863266724,0,0,2,1,4,1,0,0,1,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1999,1,0,0,3,6.65929392,0,0,0,0,1,0,0,0,0,1,0,0,1,6.50578406,3.433987204,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.71640215
1315,20,0,0,0,1,0,4.110873864,9.01079127,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,6,1954,1954,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.597145702,0,0,0,0,0,0,1,0,5.379897354,6.855408799,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.855408799,0,0,6.855408799,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1956,0,0,1,1,5.638354669,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.610917913,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.68687877
1316,60,0,0,0,1,0,4.454347296,9.312535884,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1969,1969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6.216606101,0,0,0,1,0,0,0,276,5.176149733,6.859614904,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.996681488,6.928537818,0,7.655864018,0,0,2,1,4,1,0,0,0,1,9,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1969,0,0,1,2,6.357842267,0,0,0,0,1,0,0,0,0,1,0,0,1,5.638354669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.23999086
1317,20,0,0,0,1,0,4.127134385,9.232786561,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2008,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.602118821,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.392031568,7.392031568,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.396948603,0,0,7.396948603,1,0,2,0,3,1,1,0,0,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2008,0,1,0,3,6.758094504,0,0,0,0,1,0,0,0,0,1,0,0,1,5.153291594,3.761200116,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.59640043
1318,120,0,1,0,0,0,3.871201011,8.350193651,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2006,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.210079628,7.210079628,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.210079628,0,0,7.210079628,0,0,2,0,2,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2006,0,1,0,2,6.146329258,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.488937726,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.24961095
1319,20,0,0,0,1,0,0,9.601165503,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2001,2002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.187385806,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.469654173,7.469654173,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.488852956,0,0,7.488852956,0,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2001,0,1,0,3,6.618738984,0,0,0,0,1,0,0,0,0,1,0,0,1,5.293304825,5.017279837,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.52452638
1320,20,0,0,0,1,0,4.33073334,9.231710398,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1954,1954,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.890349128,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.200509174,0,0,0,0,0,0,1,0,5.92157842,6.762729507,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.855408799,0,0,6.855408799,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1954,0,0,1,1,5.517452896,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.61728548
